expert_id,round,years_experience,lcdp_experience_count,skill_id,project_stage,project_task,skill_name,usage_label,usage,difficulty_label,difficulty,weight,source_file,final_round_source
E07_BK,1,10-14,3,123,Development,Actions design and development,Functions,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,124,Development,Actions design and development,Java,1 - Rare / avoidable,1,5 - Very difficult,5,5,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,125,Development,Actions design and development,JavaScript,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,126,Development,Actions design and development,Object Model,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,127,Development,Actions design and development,Scripts,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,128,Development,Actions design and development,SOAP,1 - Rare / avoidable,1,4 - Difficult,4,4,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,129,Development,Programming,.NET,1 - Rare / avoidable,1,5 - Very difficult,5,5,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,130,Development,Programming,+Visual Programming,5 - Essential / continuous,5,1 - Very easy,1,5,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,131,Development,Programming,Expressions,5 - Essential / continuous,5,2 - Easy,2,10,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,132,Development,Programming,CLI,1 - Rare / avoidable,1,4 - Difficult,4,4,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,133,Development,Programming,IT Data Types,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,134,Development,Programming,Eclipse,1 - Rare / avoidable,1,4 - Difficult,4,4,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,135,Development,Programming,Emulators,2 - Occasional / peripheral,2,3 - Moderate,3,6,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,136,Development,Programming,Entity Types,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,137,Development,Programming,Enumerations,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,138,Development,Programming,Functions,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,139,Development,Programming,HTML,2 - Occasional / peripheral,2,3 - Moderate,3,6,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,140,Development,Programming,SDK/IDE,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,141,Development,Programming,Iteration Statements,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,142,Development,Programming,Java,1 - Rare / avoidable,1,5 - Very difficult,5,5,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,143,Development,Programming,Java API,1 - Rare / avoidable,1,5 - Very difficult,5,5,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,144,Development,Programming,JavaScript,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,145,Development,Programming,JSON,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,146,Development,Programming,Markup Language,2 - Occasional / peripheral,2,3 - Moderate,3,6,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,147,Development,Programming,Metadata,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,148,Development,Programming,Native Mobile App,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,149,Development,Programming,node.js,1 - Rare / avoidable,1,5 - Very difficult,5,5,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,150,Development,Programming,PWA,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,151,Development,Programming,Query Functions,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,152,Development,Programming,Scripts,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,153,Development,Programming,Snippets,2 - Occasional / peripheral,2,3 - Moderate,3,6,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,154,Development,Programming,TypeScript,1 - Rare / avoidable,1,5 - Very difficult,5,5,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,155,Development,Programming,Web API,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,156,Development,Programming,XML,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,157,Implementation,Runtime server installation,+Cloud Based Environment,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,158,Implementation,Runtime server installation,API,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,159,Implementation,Runtime server installation,Compiler Service,1 - Rare / avoidable,1,4 - Difficult,4,4,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,160,Implementation,Runtime server installation,Database Synchronization,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,161,Implementation,Runtime server installation,Deployment Controller Service,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,162,Implementation,Runtime server installation,Email Server (SMTP),2 - Occasional / peripheral,2,3 - Moderate,3,6,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,163,Implementation,Runtime server installation,File Storage,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,164,Implementation,Runtime server installation,HTTPS Server,2 - Occasional / peripheral,2,3 - Moderate,3,6,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,165,Implementation,Runtime server installation,Java,1 - Rare / avoidable,1,5 - Very difficult,5,5,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,166,Implementation,Runtime server installation,Load Balancing,1 - Rare / avoidable,1,4 - Difficult,4,4,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,167,Implementation,Runtime server installation,Log Service,2 - Occasional / peripheral,2,3 - Moderate,3,6,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,168,Implementation,Runtime server installation,Mobile App,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,169,Implementation,Runtime server installation,OQL,1 - Rare / avoidable,1,4 - Difficult,4,4,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,170,Implementation,Runtime server installation,Proxy server,1 - Rare / avoidable,1,4 - Difficult,4,4,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,171,Implementation,Runtime server installation,Relational Database,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,172,Implementation,Runtime server installation,REST API,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,173,Implementation,Runtime server installation,SAML Authentication,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,174,Implementation,Runtime server installation,Scheduler Service,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,175,Implementation,Runtime server installation,Shared Libraries,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,176,Implementation,Runtime server installation,SOAP,1 - Rare / avoidable,1,4 - Difficult,4,4,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,177,Implementation,Runtime server installation,SSL Certificates,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,178,Implementation,Runtime server installation,Swagger,2 - Occasional / peripheral,2,3 - Moderate,3,6,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,179,Implementation,Runtime server installation,WSDL,1 - Rare / avoidable,1,4 - Difficult,4,4,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,180,Implementation,Runtime server installation,XML/XPath,1 - Rare / avoidable,1,4 - Difficult,4,4,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,181,Implementation,Database installation,+Embedded Database,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,182,Implementation,Database installation,File Storage,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,183,Implementation,Database installation,Relational Database,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,184,Implementation,Database installation,REST API,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,185,Implementation,Client module installation,.NET Framework,1 - Rare / avoidable,1,5 - Very difficult,5,5,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,186,Implementation,Client module installation,+Mobile App,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,187,Implementation,Client module installation,+Web Browser,5 - Essential / continuous,5,1 - Very easy,1,5,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,188,Implementation,Client module installation,API,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,189,Implementation,Client module installation,Binaries,1 - Rare / avoidable,1,4 - Difficult,4,4,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,190,Implementation,Client module installation,HTTPS Server,2 - Occasional / peripheral,2,3 - Moderate,3,6,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,191,Implementation,Client module installation,URL Configuration,3 - Moderate / recurring,3,2 - Easy,2,6,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,192,Implementation,Client module installation,Web Services,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,193,Implementation,Deployment,+App Gallery,4 - Frequent / important,4,1 - Very easy,1,4,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,194,Implementation,Deployment,+Software as a Service,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,195,Implementation,Deployment,Application IDE,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,196,Implementation,Deployment,CI/CD,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,197,Implementation,Deployment,Cloud Computing,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,198,Implementation,Deployment,Cloud Services,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,199,Implementation,Deployment,Docker,1 - Rare / avoidable,1,5 - Very difficult,5,5,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,200,Implementation,Deployment,Import/Export,4 - Frequent / important,4,1 - Very easy,1,4,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,201,Implementation,Deployment,Kubernetes,1 - Rare / avoidable,1,5 - Very difficult,5,5,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,202,Implementation,Deployment,On-Premise,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,203,Implementation,Deployment,On-premises Data Gateway,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,204,Implementation,Deployment,REST API,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E07_BK.xlsx,Round 1
E07_BK,1,10-14,3,205,Implementation,Deployment,Scripts,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,206,Implementation,Deployment,SOAP,1 - Rare / avoidable,1,4 - Difficult,4,4,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,207,Implementation,Version control,Code Repository Concept,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,208,Implementation,Version control,Custom Version Control,2 - Occasional / peripheral,2,4 - Difficult,4,8,Expert_Survey_E07_BK.xlsx,Round 2
E07_BK,1,10-14,3,209,Implementation,Version control,Git,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E07_BK.xlsx,Round 2
E08_JA,1,20+,4,1,Design,Workflow model,+BPMN Process Model,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,2,Design,Workflow model,Custom Process Model,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,3,Design,Database model,+Business Data Types,5 - Essential / continuous,5,4 - Difficult,4,20,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,4,Design,Database model,+Form-based Data,5 - Essential / continuous,5,4 - Difficult,4,20,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,5,Design,Database model,+Item-Detail,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,6,Design,Database model,+Lookup/Drop-down,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,7,Design,Database model,+Predefined Entities,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,8,Design,Database model,Domain Model,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,9,Design,Database model,Conditional Expressions,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,10,Design,Database model,Constraints,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,11,Design,Database model,Data Structure,5 - Essential / continuous,5,4 - Difficult,4,20,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,12,Design,Database model,IT Data Types,5 - Essential / continuous,5,4 - Difficult,4,20,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,13,Design,Database model,Denormalization,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,14,Design,Database model,Entity Diagrams,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,15,Design,Database model,Enumerations,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,16,Design,Database model,Expressions,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,17,Design,Database model,Relational Database,5 - Essential / continuous,5,4 - Difficult,4,20,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,18,Design,Database model,XML/XPath,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,19,Design,UI model,+App templates,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,20,Design,UI model,+Business Data Types,5 - Essential / continuous,5,4 - Difficult,4,20,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,21,Design,UI model,+Screen Templates,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,22,Design,UI model,+UI Branding,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,23,Design,UI model,+View Types,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,24,Design,UI model,Expressions,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,25,Design,UI model,IT Data Types,5 - Essential / continuous,5,4 - Difficult,4,20,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,26,Design,UI model,Functions,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,27,Design,UI model,Model-driven Apps,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,28,Design,UI model,Reactive Web App,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,29,Design,UI model,Responsive Web Design,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,30,Design,UI model,Variables,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,31,Design,Validations,+Business Rules,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,32,Design,Validations,+Lookup/Drop-down,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,33,Design,Validations,Expressions,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,34,Design,Validations,Enumerations,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,35,Design,Validations,JavaScript,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,36,Design,Validations,Scripts,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,37,Design,Validations,Transactions,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,38,Design,Application logic,+Actions,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,39,Design,Application logic,+Graphical actions,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,40,Design,Application logic,+NLP,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,41,Design,Application logic,+Custom Language,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,42,Design,Application logic,+Predefined Tasks,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,43,Design,Application logic,UML,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,44,Design,Application logic,Algorithms,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,45,Design,Application logic,Expressions,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,46,Design,Application logic,Control Structures,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,47,Design,Application logic,IT Data Types,5 - Essential / continuous,5,4 - Difficult,4,20,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,48,Design,Application logic,Events,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,49,Design,Application logic,Formulas,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,50,Design,Application logic,Functions,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,51,Design,Application logic,Java,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,52,Design,Application logic,JavaScript,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,53,Design,Application logic,Microservices,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,54,Design,Application logic,SQL,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,55,Design,Application logic,Variables,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,56,Development,Workflow design and development,+BPMN Process Model,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,57,Development,Workflow design and development,Expressions,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,58,Development,Workflow design and development,Custom Process Model,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,59,Development,Workflow design and development,Events,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,60,Development,Workflow design and development,Java API,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,61,Development,Workflow design and development,JavaScript,2 - Occasional / peripheral,2,5 - Very difficult,5,10,Expert_Survey_E08_JA.xlsx,Round 2
E08_JA,1,20+,4,62,Development,Workflow design and development,REST API,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,63,Development,Workflow design and development,Triggers,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,64,Development,Database design,+Business Data Types,5 - Essential / continuous,5,4 - Difficult,4,20,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,65,Development,Database design,+Custom Database Model,4 - Frequent / important,4,3 - Moderate,3,12,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,66,Development,Database design,+References,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,67,Development,Database design,+Slices,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,68,Development,Database design,Actions,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,69,Development,Database design,Expressions,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,70,Development,Database design,Relational Database,5 - Essential / continuous,5,4 - Difficult,4,20,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,71,Development,Database design,Entity Diagrams,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,72,Development,Database design,Functions,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,73,Development,Database design,SQL,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,74,Development,Database design,IT Data Types,5 - Essential / continuous,5,4 - Difficult,4,20,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,75,Development,Database design,Web API,3 - Moderate / recurring,3,4 - Difficult,4,12,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,76,Development,Fetching data,.NET,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,77,Development,Fetching data,+Cloud-based Spreadsheets,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,78,Development,Fetching data,+GUI Queries,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,79,Development,Fetching data,+Human Language,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,80,Development,Fetching data,+Integrated Data Sources,5 - Essential / continuous,5,4 - Difficult,4,20,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,81,Development,Fetching data,Cloud Services,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,82,Development,Fetching data,Custom Query Language,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,83,Development,Fetching data,Data Source Integration,5 - Essential / continuous,5,4 - Difficult,4,20,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,84,Development,Fetching data,Formulas,4 - Frequent / important,4,2 - Easy,2,8,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,85,Development,Fetching data,Local Storage,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
E08_JA,1,20+,4,86,Development,Fetching data,OAuth,3 - Moderate / recurring,3,3 - Moderate,3,9,Expert_Survey_E08_JA.xlsx,Round 1
